annee,patho_niv1,patho_niv2,patho_niv3,top,comorbidite,libelle_comorbidite,region,dept,Ncomorb,Ntop,Proportion_comorb,patho_niv2_comorb,patho_niv3_comorb,patho_niv1_comorb,Niveau prioritaire
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,MCV_TRC_IND,Troubles du rythme ou de la conduction cardiaque,99,999,393710.0,808470.0,0.486975,Troubles du rythme ou de la conduction cardiaque,Troubles du rythme ou de la conduction cardiaque,Maladies cardioneurovasculaires,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,DIA_CAT_CAT,Diabète,99,999,218890.0,808470.0,0.270747,Diabète,Diabète,Diabète,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,RES_CAT_EXC,Maladies respiratoires chroniques (hors mucoviscidose),99,999,212240.0,808470.0,0.262523,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,TPS_ANX_EXC,Traitements anxiolytiques (hors pathologies),99,999,139650.0,808470.0,0.172732,Traitements anxiolytiques (hors pathologies),Traitements anxiolytiques (hors pathologies),Traitements psychotropes (hors pathologies),2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,TPS_HYP_EXC,Traitements hypnotiques (hors pathologies),99,999,94260.0,808470.0,0.116586,Traitements hypnotiques (hors pathologies),Traitements hypnotiques (hors pathologies),Traitements psychotropes (hors pathologies),2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,PSY_TNH_CAT,Troubles névrotiques et de l'humeur,99,999,57310.0,808470.0,0.070888,Troubles névrotiques et de l'humeur,Troubles névrotiques et de l'humeur,Maladies psychiatriques,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,CAN_AUT_SUR,Autres cancers sous surveillance,99,999,47530.0,808470.0,0.058794,Autres cancers,Autres cancers sous surveillance,Cancers,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,MCV_AUT_IND,Autres affections cardiovasculaires,99,999,45950.0,808470.0,0.056834,Autres affections cardiovasculaires,Autres affections cardiovasculaires,Maladies cardioneurovasculaires,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,NEU_PRK_IND,Maladie de Parkinson,99,999,21550.0,808470.0,0.026658,Maladie de Parkinson,Maladie de Parkinson,Maladies neurologiques,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,PSY_ADD_CAT,Troubles addictifs,99,999,17870.0,808470.0,0.022106,Troubles addictifs,Troubles addictifs,Maladies psychiatriques,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,CAN_PRO_ACT,Cancer de la prostate actif,99,999,13810.0,808470.0,0.017087,Cancer de la prostate,Cancer de la prostate actif,Cancers,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,IFL_AUT_IND,Autres maladies inflammatoires chroniques,99,999,12080.0,808470.0,0.014942,Maladies inflammatoires chroniques,Autres maladies inflammatoires chroniques,Maladies inflammatoires ou rares ou infection VIH,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,CAN_CRE_ACT,Cancer colorectal actif,99,999,9100.0,808470.0,0.011257,Cancer colorectal,Cancer colorectal actif,Cancers,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,NEU_MMY_IND,Myopathie ou myasthénie,99,999,1670.0,808470.0,0.002066,Myopathie ou myasthénie,Myopathie ou myasthénie,Maladies neurologiques,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,PSY_DME_IND,Déficience mentale,99,999,1370.0,808470.0,0.001697,Déficience mentale,Déficience mentale,Maladies psychiatriques,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,RAR_HTH_CAT,Hémophilie ou troubles de l'hémostase graves,99,999,1370.0,808470.0,0.001688,Maladies rares,Hémophilie ou troubles de l'hémostase graves,Maladies inflammatoires ou rares ou infection VIH,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,,MCV_ICA_CAT,PSY_ENF_IND,Troubles psychiatriques débutant dans l'enfance,99,999,410.0,808470.0,0.000501,Troubles psychiatriques débutant dans l'enfance,Troubles psychiatriques débutant dans l'enfance,Maladies psychiatriques,2
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,INF_COV_HOS,Hospitalisation pour Covid-19,99,999,,183880.0,,Hospitalisation pour Covid-19,Hospitalisation pour Covid-19,Hospitalisation pour Covid-19,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,MCV_ICA_CHR,Insuffisance cardiaque chronique,99,999,,183880.0,,Insuffisance cardiaque,Insuffisance cardiaque chronique,Maladies cardioneurovasculaires,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,POP_TOT_ABS,"Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire",99,999,,183880.0,,"Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire","Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire","Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire",3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,TAA_CAT_EXC,"Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)",99,999,,183880.0,,"Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)","Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)","Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)",3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,MCV_APE_IND,Artériopathie périphérique,99,999,28310.0,183880.0,0.153954,Artériopathie périphérique,Artériopathie périphérique,Maladies cardioneurovasculaires,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,TPS_ADR_EXC,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),99,999,22120.0,183880.0,0.120296,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements psychotropes (hors pathologies),3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,MCV_AVC_CHR,Séquelle d'accident vasculaire cérébral,99,999,19900.0,183880.0,0.108206,Accident vasculaire cérébral,Séquelle d'accident vasculaire cérébral,Maladies cardioneurovasculaires,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,NEU_PRK_IND,Maladie de Parkinson,99,999,5210.0,183880.0,0.028345,Maladie de Parkinson,Maladie de Parkinson,Maladies neurologiques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,CAN_PRO_SUR,Cancer de la prostate sous surveillance,99,999,4490.0,183880.0,0.024424,Cancer de la prostate,Cancer de la prostate sous surveillance,Cancers,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,CAN_SEI_SUR,Cancer du sein de la femme sous surveillance,99,999,4480.0,183880.0,0.024385,Cancer du sein de la femme,Cancer du sein de la femme sous surveillance,Cancers,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,IRT_DCH_CAT,Dialyse chronique,99,999,3580.0,183880.0,0.019475,Dialyse chronique,Dialyse chronique,Insuffisance rénale chronique terminale,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,TPS_NLE_EXC,Traitements neuroleptiques (hors pathologies),99,999,3520.0,183880.0,0.019154,Traitements neuroleptiques (hors pathologies),Traitements neuroleptiques (hors pathologies),Traitements psychotropes (hors pathologies),3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,IFL_AUT_IND,Autres maladies inflammatoires chroniques,99,999,3360.0,183880.0,0.018284,Maladies inflammatoires chroniques,Autres maladies inflammatoires chroniques,Maladies inflammatoires ou rares ou infection VIH,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,MCV_SCO_AIG,Syndrome coronaire aigu,99,999,2170.0,183880.0,0.011796,Maladie coronaire,Syndrome coronaire aigu,Maladies cardioneurovasculaires,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,PSY_PSC_IND,Troubles psychotiques,99,999,2030.0,183880.0,0.011051,Troubles psychotiques,Troubles psychotiques,Maladies psychiatriques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,MCV_EPU_IND,Embolie pulmonaire,99,999,1630.0,183880.0,0.008881,Embolie pulmonaire,Embolie pulmonaire,Maladies cardioneurovasculaires,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,CAN_BPU_ACT,Cancer bronchopulmonaire actif,99,999,1420.0,183880.0,0.007728,Cancer bronchopulmonaire,Cancer bronchopulmonaire actif,Cancers,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,IFL_MIC_IND,Maladies inflammatoires chroniques intestinales,99,999,960.0,183880.0,0.005204,Maladies inflammatoires chroniques,Maladies inflammatoires chroniques intestinales,Maladies inflammatoires ou rares ou infection VIH,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,NEU_AUT_IND,Autres affections neurologiques,99,999,770.0,183880.0,0.004209,Autres affections neurologiques,Autres affections neurologiques,Maladies neurologiques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,NEU_LME_IND,Lésion médullaire,99,999,640.0,183880.0,0.003486,Lésion médullaire,Lésion médullaire,Maladies neurologiques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque aiguë,MCV_ICA_AIG,MAT_CAT_INC,Maternité (avec ou sans pathologies),99,999,130.0,183880.0,0.000691,Maternité (avec ou sans pathologies),Maternité (avec ou sans pathologies),Maternité (avec ou sans pathologies),3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,MCV_ICA_AIG,Insuffisance cardiaque aiguë,99,999,,624590.0,,Insuffisance cardiaque,Insuffisance cardiaque aiguë,Maladies cardioneurovasculaires,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,TFC_HTA_EXC,Traitements antihypertenseurs (hors pathologies),99,999,,624590.0,,Traitements antihypertenseurs (hors pathologies),Traitements antihypertenseurs (hors pathologies),Traitements du risque vasculaire (hors pathologies),3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,TPS_ANX_EXC,Traitements anxiolytiques (hors pathologies),99,999,104090.0,624590.0,0.166654,Traitements anxiolytiques (hors pathologies),Traitements anxiolytiques (hors pathologies),Traitements psychotropes (hors pathologies),3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,ALD_CAT_CAT,Affections de longue durée (dont 31 et 32) pour d'autres causes,99,999,68450.0,624590.0,0.109598,Affections de longue durée (dont 31 et 32) pour d'autres causes,Affections de longue durée (dont 31 et 32) pour d'autres causes,Affections de longue durée (dont 31 et 32) pour d'autres causes,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,PSY_TNH_CAT,Troubles névrotiques et de l'humeur,99,999,43570.0,624590.0,0.069757,Troubles névrotiques et de l'humeur,Troubles névrotiques et de l'humeur,Maladies psychiatriques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,CAN_AUT_ACT,Autres cancers actifs,99,999,37670.0,624590.0,0.060313,Autres cancers,Autres cancers actifs,Cancers,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,CAN_AUT_SUR,Autres cancers sous surveillance,99,999,35570.0,624590.0,0.056949,Autres cancers,Autres cancers sous surveillance,Cancers,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,NEU_PRK_IND,Maladie de Parkinson,99,999,16340.0,624590.0,0.026161,Maladie de Parkinson,Maladie de Parkinson,Maladies neurologiques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,CAN_SEI_SUR,Cancer du sein de la femme sous surveillance,99,999,14390.0,624590.0,0.023044,Cancer du sein de la femme,Cancer du sein de la femme sous surveillance,Cancers,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,PSY_ADD_CAT,Troubles addictifs,99,999,13610.0,624590.0,0.021795,Troubles addictifs,Troubles addictifs,Maladies psychiatriques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,PSY_AUT_IND,Autres troubles psychiatriques,99,999,13100.0,624590.0,0.020969,Autres troubles psychiatriques,Autres troubles psychiatriques,Maladies psychiatriques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,IRT_DCH_CAT,Dialyse chronique,99,999,10830.0,624590.0,0.017336,Dialyse chronique,Dialyse chronique,Insuffisance rénale chronique terminale,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,CAN_PRO_ACT,Cancer de la prostate actif,99,999,10450.0,624590.0,0.016728,Cancer de la prostate,Cancer de la prostate actif,Cancers,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,IFL_PRM_IND,Polyarthrite rhumatoïde ou maladies apparentées,99,999,9720.0,624590.0,0.015567,Maladies inflammatoires chroniques,Polyarthrite rhumatoïde ou maladies apparentées,Maladies inflammatoires ou rares ou infection VIH,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,CAN_SEI_ACT,Cancer du sein de la femme actif,99,999,4950.0,624590.0,0.007927,Cancer du sein de la femme,Cancer du sein de la femme actif,Cancers,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,NEU_AUT_IND,Autres affections neurologiques,99,999,3030.0,624590.0,0.00485,Autres affections neurologiques,Autres affections neurologiques,Maladies neurologiques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,RAR_MMH_IND,Maladies métaboliques héréditaires ou amylose,99,999,2730.0,624590.0,0.004369,Maladies rares,Maladies métaboliques héréditaires ou amylose,Maladies inflammatoires ou rares ou infection VIH,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,NEU_LME_IND,Lésion médullaire,99,999,2280.0,624590.0,0.003642,Lésion médullaire,Lésion médullaire,Maladies neurologiques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,INF_VIH_IND,Infection par le VIH,99,999,1220.0,624590.0,0.001945,Infection par le VIH,Infection par le VIH,Maladies inflammatoires ou rares ou infection VIH,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,RAR_HTH_CAT,Hémophilie ou troubles de l'hémostase graves,99,999,1060.0,624590.0,0.0017,Maladies rares,Hémophilie ou troubles de l'hémostase graves,Maladies inflammatoires ou rares ou infection VIH,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,NEU_SEP_IND,Sclérose en plaques,99,999,710.0,624590.0,0.001137,Sclérose en plaques,Sclérose en plaques,Maladies neurologiques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,PSY_ENF_IND,Troubles psychiatriques débutant dans l'enfance,99,999,330.0,624590.0,0.000532,Troubles psychiatriques débutant dans l'enfance,Troubles psychiatriques débutant dans l'enfance,Maladies psychiatriques,3
2015,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,RAR_MUC_IND,Mucoviscidose,99,999,110.0,624590.0,0.000181,Maladies rares,Mucoviscidose,Maladies inflammatoires ou rares ou infection VIH,3
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,INF_COV_HOS,Hospitalisation pour Covid-19,99,999,,1947680.0,,Hospitalisation pour Covid-19,Hospitalisation pour Covid-19,Hospitalisation pour Covid-19,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,TFC_LIP_EXC,Traitements hypolipémiants (hors pathologies),99,999,,1947680.0,,Traitements hypolipémiants (hors pathologies),Traitements hypolipémiants (hors pathologies),Traitements du risque vasculaire (hors pathologies),2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,RES_CAT_EXC,Maladies respiratoires chroniques (hors mucoviscidose),99,999,305730.0,1947680.0,0.156973,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,MCV_ICA_CHR,Insuffisance cardiaque chronique,99,999,194890.0,1947680.0,0.100064,Insuffisance cardiaque,Insuffisance cardiaque chronique,Maladies cardioneurovasculaires,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,TPS_ADR_EXC,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),99,999,181410.0,1947680.0,0.093143,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),Traitements psychotropes (hors pathologies),2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,TPS_HYP_EXC,Traitements hypnotiques (hors pathologies),99,999,176700.0,1947680.0,0.090723,Traitements hypnotiques (hors pathologies),Traitements hypnotiques (hors pathologies),Traitements psychotropes (hors pathologies),2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,NEU_DEM_CAT,Démences (dont maladie d'Alzheimer),99,999,111350.0,1947680.0,0.057171,Démences (dont maladie d'Alzheimer),Démences (dont maladie d'Alzheimer),Maladies neurologiques,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,CAN_AUT_SUR,Autres cancers sous surveillance,99,999,87660.0,1947680.0,0.045005,Autres cancers,Autres cancers sous surveillance,Cancers,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,CAN_AUT_ACT,Autres cancers actifs,99,999,86670.0,1947680.0,0.044497,Autres cancers,Autres cancers actifs,Cancers,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,NEU_EPI_IND,Épilepsie,99,999,30700.0,1947680.0,0.015763,Épilepsie,Épilepsie,Maladies neurologiques,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,CAN_SEI_SUR,Cancer du sein de la femme sous surveillance,99,999,24560.0,1947680.0,0.012611,Cancer du sein de la femme,Cancer du sein de la femme sous surveillance,Cancers,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,TPS_NLE_EXC,Traitements neuroleptiques (hors pathologies),99,999,22650.0,1947680.0,0.011629,Traitements neuroleptiques (hors pathologies),Traitements neuroleptiques (hors pathologies),Traitements psychotropes (hors pathologies),2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,IFL_AUT_IND,Autres maladies inflammatoires chroniques,99,999,17710.0,1947680.0,0.009091,Maladies inflammatoires chroniques,Autres maladies inflammatoires chroniques,Maladies inflammatoires ou rares ou infection VIH,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,PSY_PSC_IND,Troubles psychotiques,99,999,14120.0,1947680.0,0.007252,Troubles psychotiques,Troubles psychotiques,Maladies psychiatriques,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,NEU_AUT_IND,Autres affections neurologiques,99,999,6870.0,1947680.0,0.003525,Autres affections neurologiques,Autres affections neurologiques,Maladies neurologiques,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,NEU_LME_IND,Lésion médullaire,99,999,5360.0,1947680.0,0.002749,Lésion médullaire,Lésion médullaire,Maladies neurologiques,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,NEU_MMY_IND,Myopathie ou myasthénie,99,999,2730.0,1947680.0,0.001404,Myopathie ou myasthénie,Myopathie ou myasthénie,Maladies neurologiques,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,PSY_DME_IND,Déficience mentale,99,999,1380.0,1947680.0,0.00071,Déficience mentale,Déficience mentale,Maladies psychiatriques,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,,MCV_SCO_CAT,IRT_TRE_AIG,Transplantation rénale,99,999,610.0,1947680.0,0.000312,Transplantation rénale,Transplantation rénale,Insuffisance rénale chronique terminale,2
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,POP_TOT_ABS,"Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire",99,999,,1847970.0,,"Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire","Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire","Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire",3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,TAA_CAT_EXC,"Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)",99,999,,1847970.0,,"Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)","Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)","Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)",3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,TFC_LIP_EXC,Traitements hypolipémiants (hors pathologies),99,999,,1847970.0,,Traitements hypolipémiants (hors pathologies),Traitements hypolipémiants (hors pathologies),Traitements du risque vasculaire (hors pathologies),3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,DIA_CAT_CAT,Diabète,99,999,513520.0,1847970.0,0.277882,Diabète,Diabète,Diabète,3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,RES_CAT_EXC,Maladies respiratoires chroniques (hors mucoviscidose),99,999,289310.0,1847970.0,0.156555,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,TPS_ANX_EXC,Traitements anxiolytiques (hors pathologies),99,999,265750.0,1847970.0,0.143807,Traitements anxiolytiques (hors pathologies),Traitements anxiolytiques (hors pathologies),Traitements psychotropes (hors pathologies),3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,MCV_APE_IND,Artériopathie périphérique,99,999,203160.0,1847970.0,0.109937,Artériopathie périphérique,Artériopathie périphérique,Maladies cardioneurovasculaires,3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,TPS_HYP_EXC,Traitements hypnotiques (hors pathologies),99,999,168810.0,1847970.0,0.09135,Traitements hypnotiques (hors pathologies),Traitements hypnotiques (hors pathologies),Traitements psychotropes (hors pathologies),3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,MCV_MVA_IND,Maladie valvulaire,99,999,109630.0,1847970.0,0.059322,Maladie valvulaire,Maladie valvulaire,Maladies cardioneurovasculaires,3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,MCV_AVC_CHR,Séquelle d'accident vasculaire cérébral,99,999,104690.0,1847970.0,0.056652,Accident vasculaire cérébral,Séquelle d'accident vasculaire cérébral,Maladies cardioneurovasculaires,3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,CAN_AUT_ACT,Autres cancers actifs,99,999,82660.0,1847970.0,0.044732,Autres cancers,Autres cancers actifs,Cancers,3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,MCV_ICA_AIG,Insuffisance cardiaque aiguë,99,999,76540.0,1847970.0,0.041418,Insuffisance cardiaque,Insuffisance cardiaque aiguë,Maladies cardioneurovasculaires,3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,NEU_PRK_IND,Maladie de Parkinson,99,999,32440.0,1847970.0,0.017553,Maladie de Parkinson,Maladie de Parkinson,Maladies neurologiques,3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,CAN_PRO_ACT,Cancer de la prostate actif,99,999,30250.0,1847970.0,0.016369,Cancer de la prostate,Cancer de la prostate actif,Cancers,3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,PSY_AUT_IND,Autres troubles psychiatriques,99,999,26560.0,1847970.0,0.01437,Autres troubles psychiatriques,Autres troubles psychiatriques,Maladies psychiatriques,3
2015,Maladies cardioneurovasculaires,Maladie coronaire,Maladie coronaire chronique,MCV_SCO_CHR,TPS_NLE_EXC,Traitements neuroleptiques (hors pathologies),99,999,21710.0,1847970.0,0.011748,Traitements neuroleptiques (hors pathologies),Traitements neuroleptiques (hors pathologies),Traitements psychotropes (hors pathologies),3
